Date;Latitude;Longitude;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
2022-12-07;3.64;-39.43333333333333;78.3;77.4;77.8;78.3;77.4;77.8;68.5;73.1;44;38.7;29.17;rain;0;;23.3;21.3;84.6;1018;6.6;14.6;218.7;19.1;8;10;2025-01-17T06:08:54;2025-01-17T17:18:36;0.62;Clear;Clear conditions throughout the day.;clear-day;
2022-12-07;0.6366666666666667;-34.51;78.2;77.3;77.8;78.2;77.3;77.8;67.2;70;24;45.2;25;rain;0;;25.5;24.6;73.4;1019.5;5.2;14.9;228.6;19.9;8;10;2025-01-18T06:08:54;2025-01-18T17:19:14;0.65;Rain;Clear conditions throughout the day with afternoon rain.;rain;
2022-12-07;-3.25;-29.41;78.2;76.9;77.8;78.2;76.9;77.8;68.5;73.4;0.06;51.6;37.5;rain;0;;30.6;27.5;72.3;1019.7;35.5;13.8;222;19.3;8;10;2025-01-19T06:08:54;2025-01-19T17:19:51;0.68;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;
2022-12-07;-7.0633333333333335;-24.47833333333333;78.2;77.2;77.9;78.2;77.2;77.9;68.4;72.7;32;54.8;12.5;rain;0;;26.6;25.1;71.2;1020.1;16.1;14.9;228.5;20;8;10;2025-01-20T06:08:52;2025-01-20T17:20:28;0.72;Rain;Clear conditions throughout the day with early morning rain.;rain;
2022-12-07;-12.358333333333333;-18.468333333333334;77.9;76.9;77.3;77.9;76.9;77.3;69.1;76;217;48.4;33.33;rain;0;;27.5;25.1;67.6;1019.8;29.6;13.3;167.1;14.9;5;10;2025-01-21T06:08:49;2025-01-21T17:21:06;0.75;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.;rain;
2022-12-07;-16.891666666666666;-13.023333333333333;77.6;76.6;77.1;77.6;76.6;77.1;68.7;75.4;138;51.6;25;rain;0;;27.3;25.5;66.3;1019.9;60.8;14.1;145.8;12.6;5;10;2025-01-22T06:08:44;2025-01-22T17:21:42;0.78;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.;rain;
2022-12-07;-20.83;-7.091666666666667;77.8;77.1;77.4;77.8;77.1;77.4;67.2;70.8;67;41.9;16.67;rain;0;;26.8;25.5;80.3;1019.3;39.2;14.8;233;20.3;8;10;2025-01-23T06:08:39;2025-01-23T17:22:19;0.81;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2022-12-07;-23.125;-1.1116666666666668;78;77.3;77.6;78;77.3;77.6;68.2;73.1;88;35.5;29.17;rain;0;;23.5;23.5;87.7;1018.7;37.3;14.3;193.6;16.6;6;10;2025-01-24T06:08:32;2025-01-24T17:22:55;0.84;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2022-12-07;-27.913333333333334;8.023333333333333;78.2;77.3;77.9;78.2;77.3;77.9;68.4;72.7;0.04;58.1;16.67;rain;0;;25.9;23.5;90.1;1018.6;9.1;14.7;231.9;20.1;8;10;2025-01-25T06:08:23;2025-01-25T17:23:31;0.88;Rain;Clear conditions throughout the day with morning rain.;rain;
2022-12-07;-16.458333333333332;-35.37;78.5;77.4;78.1;78.5;77.4;78.1;70.3;77.1;0.04;41.9;20.83;rain;0;;30.4;26.6;80.2;1019.9;6.1;14.5;235.5;20.7;8;30;2025-01-26T06:08:14;2025-01-26T17:24:07;0.91;Clear;Clear conditions throughout the day with storms possible.;clear-day;
2022-12-07;-9.46;-32.76833333333333;78;77.6;77.8;78;77.6;77.8;70.8;79.2;52;54.8;33.33;rain;0;;32;27.1;77;1020.3;6.4;14.1;237.3;20.7;8;10;2025-01-27T06:08:03;2025-01-27T17:24:42;0.94;Rain;Clear conditions throughout the day with a chance of rain throughout the day.;rain;
2022-12-07;-2.1883333333333335;-29.938333333333333;78;77.6;77.8;78;77.6;77.8;70.3;77.9;44;48.4;16.67;rain;0;;31.5;27.1;80;1020;3.9;14.8;240.4;20.6;8;10;2025-01-28T06:07:51;2025-01-28T17:25:16;0.97;Rain;Clear conditions throughout the day with a chance of rain.;rain;
2024-04-22;3.5933333333333333;-25.426666666666666;73.1;70.2;71.5;73.1;70.2;71.5;63.4;75.6;16;100;12.5;rain;0;;22.6;18.1;126.1;1015.2;76.4;15;250.3;21.8;10;10;2025-01-14T05:40:21;2025-01-14T18:48:58;0.52;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
2024-04-22;10.443333333333333;-22.666666666666668;72.4;71.3;72;72.4;71.3;72;64.8;78.3;28;6.5;29.17;rain;0;;23;19.5;124.9;1014.6;49.8;15;337.3;29.2;10;10;2025-01-15T05:41:00;2025-01-15T18:49:01;0.55;Partially cloudy;Clearing in the afternoon.;partly-cloudy-day;
2024-04-22;16.786666666666665;-19.735;73.3;71.9;72.3;73.3;71.9;72.3;64.1;75.5;24;48.4;16.67;rain;0;;20.1;18.1;125.1;1014.4;25.8;15;359.3;31;10;10;2025-01-16T05:41:39;2025-01-16T18:49:03;0.58;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.;rain;
2024-04-22;23.551666666666666;-15.133333333333333;73.3;71.5;72.4;73.3;71.5;72.4;64.9;77.4;0.02;38.7;20.83;rain;0;;11.2;11;104;1015.3;54.7;15;288.2;24.8;10;10;2025-01-17T05:42:18;2025-01-17T18:49:04;0.61;Partially cloudy;Clearing in the afternoon.;partly-cloudy-day;
2024-04-22;29.651666666666667;-11.67;72.2;71.1;71.6;72.2;71.1;71.6;64.7;78.9;0.02;32.3;16.67;rain;0;;10.5;11.2;107.5;1016;25.5;15;354.8;30.5;10;10;2025-01-18T05:42:57;2025-01-18T18:49:03;0.65;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-04-22;35.04666666666667;-6.858333333333333;71.9;70.8;71.3;71.9;70.8;71.3;61.7;72;8;12.9;8.33;rain;0;;15.2;14.5;128.1;1016.4;15.9;15;404;34.6;10;10;2025-01-19T05:43:35;2025-01-19T18:49:01;0.68;Clear;Clear conditions throughout the day.;clear-day;
2024-04-22;35.86333333333333;-4.461666666666667;72.5;71.3;71.9;72.5;71.3;71.9;61.9;70.7;28;48.4;25;rain;0;;20.3;17.4;117.5;1017;71.5;15;319.9;27.6;9;10;2025-01-20T05:44:13;2025-01-20T18:48:58;0.71;Rain, Partially cloudy;Partly cloudy throughout the day with late afternoon rain.;rain;
2024-04-22;37.485;-8.556666666666667;72.8;71.9;72.3;72.8;71.9;72.3;62.8;72.2;44;48.4;33.33;rain;0;;20.4;19.2;110.8;1017.2;84.2;15;218.9;18.9;7;10;2025-01-21T05:44:51;2025-01-21T18:48:54;0.75;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.;rain;
2024-04-22;43.99166666666667;-8.698333333333334;73.7;71.1;72.2;73.7;71.1;72.2;63.4;73.9;28;12.9;20.83;rain;0;;16.6;15;125.4;1017.5;65.9;15;265.5;23.1;8;10;2025-01-22T05:45:29;2025-01-22T18:48:48;0.77;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-04-22;48.968333333333334;-4.851666666666667;72.8;71.5;72.1;72.8;71.5;72.1;63.5;74.4;12;0;12.5;rain;0;;18.1;17;142.3;1015.5;68.4;15;231.1;20.4;8;10;2025-01-23T05:46:07;2025-01-23T18:48:41;0.81;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-04-22;51.415;2.118333333333333;72.6;71.1;72.1;72.6;71.1;72.1;63.1;73.4;0.02;3.2;16.67;rain;0;;15.9;15.2;125.9;1014.3;76.5;15;290.6;25.2;10;10;2025-01-24T05:46:44;2025-01-24T18:48:33;0.84;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-04-22;54.156666666666666;7.108333333333333;72.6;71.1;72;72.6;71.1;72;62.6;72.2;16;3.2;16.67;rain;0;;13.2;13;120.5;1016.2;76.1;15;261;22.5;9;10;2025-01-25T05:47:21;2025-01-25T18:48:23;0.87;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-04-22;52.098333333333336;3.3533333333333335;72.9;71.9;72.5;72.9;71.9;72.5;64.7;76.6;16;9.7;12.5;rain;0;;16.1;15.2;130.1;1017;69.4;15;284.5;24.6;10;10;2025-01-26T05:47:57;2025-01-26T18:48:13;0.9;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-04-22;50.845;-2.6066666666666665;73.1;72.1;72.6;73.1;72.1;72.6;65.4;78.2;8;12.9;8.33;rain;0;;19.9;17.7;122.9;1017.4;82;15;267.4;23.3;9;10;2025-01-27T05:48:34;2025-01-27T18:48:01;0.94;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-04-22;46.053333333333335;-7.973333333333334;73.4;71.9;72.6;73.4;71.9;72.6;65.9;79.6;4;12.9;4.17;rain;0;;22.1;19.7;125.3;1016.4;36.2;15;350.6;30.5;10;10;2025-01-28T05:49:10;2025-01-28T18:47:48;0.97;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-02-06;35.95166666666667;-4.178333333333334;72.6;71;71.7;72.6;71;71.7;59.9;66.4;0;0;0;;0;;21.5;20.1;59.9;1015.5;0.5;15;238.1;20.5;8;10;2025-01-14T06:18:00;2025-01-14T17:26:42;0.52;Clear;Clear conditions throughout the day.;clear-day;remote
2024-02-06;30.648333333333333;-10.498333333333333;72.2;70.6;71.5;72.2;70.6;71.5;59.8;66.8;4;3.2;4.17;rain;0;;16.3;15.7;49.4;1015;63.5;15;195.5;16.8;8;10;2025-01-15T06:18:05;2025-01-15T17:27:20;0.55;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-02-06;24.591666666666665;-15.783333333333333;72.2;70.1;71.3;72.2;70.1;71.3;60.1;67.9;24;3.2;25;rain;0;;17.9;17.2;51.8;1015.8;65.3;15;131.7;11.4;5;10;2025-01-16T06:18:08;2025-01-16T17:27:58;0.58;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-02-06;18.463333333333335;-19.921666666666667;72.6;71;71.9;72.6;71;71.9;60.2;66.8;0;0;0;;0;;23.9;21.7;64;1017.8;0;15;237.6;20.6;8;10;2025-01-17T06:18:10;2025-01-17T17:28:36;0.62;Clear;Clear conditions throughout the day.;clear-day;
2024-02-06;11.248333333333333;-22.695;72.1;71.1;71.3;72.1;71.1;71.3;59.3;65.7;0;0;0;;0;;25.1;23.7;68.9;1019.5;0;15;239.9;20.6;8;10;2025-01-18T06:18:11;2025-01-18T17:29:14;0.65;Clear;Clear conditions throughout the day.;clear-day;
2024-02-06;-23.726666666666667;-42.17;71.5;70.1;70.9;71.5;70.1;70.9;57.9;63.7;0;0;0;;0;;23;21.9;69.3;1019.3;40.2;15;253.9;21.8;8;10;2025-01-19T06:18:11;2025-01-19T17:29:51;0.68;Partially cloudy;Becoming cloudy in the afternoon.;partly-cloudy-day;
2024-02-06;-20.948333333333334;-36.346666666666664;71.2;70.8;71;71.2;70.8;71;60.8;70.3;4;0;4.17;rain;0;;19.2;18.8;54.1;1018;93.5;15;177.1;15.8;6;10;2025-01-20T06:18:10;2025-01-20T17:30:28;0.71;Overcast;Cloudy skies throughout the day.;cloudy;
2024-02-06;-13.621666666666666;-33.906666666666666;71;70.1;70.6;71;70.1;70.6;59;66.8;12;3.2;12.5;rain;0;;14.5;14.5;24.6;1017.6;52.1;15;164.8;14.4;6;10;2025-01-21T06:18:07;2025-01-21T17:31:05;0.75;Partially cloudy;Clearing in the afternoon.;partly-cloudy-day;
2024-02-06;-6.343333333333334;-30.715;71.5;69.5;70.8;71.5;69.5;70.8;59.3;67;32;12.9;16.67;rain;0;;19;19.2;31.6;1018.4;44.1;14.8;175.8;15.3;6;10;2025-01-22T06:18:03;2025-01-22T17:31:41;0.78;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-02-06;-0.6583333333333333;-27.305;71.3;69.9;70.6;71.3;69.9;70.6;57.6;63.4;16;9.7;12.5;rain;0;;17.9;16.6;39.5;1017.9;77.5;15;185.5;16.1;7;10;2025-01-23T06:17:57;2025-01-23T17:32:18;0.81;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-02-06;5.361666666666666;-24.126666666666665;71;70.4;70.7;71;70.4;70.7;59.1;66.7;12;6.5;12.5;rain;0;;18.8;17.2;43.8;1017.6;46.3;15;217.4;18.9;8;10;2025-01-24T06:17:51;2025-01-24T17:32:54;0.84;Partially cloudy;Clearing in the afternoon.;partly-cloudy-day;
2024-02-06;12.016666666666667;-21.033333333333335;71.3;70.8;70.9;71.3;70.8;70.9;59.7;67.8;8;9.7;8.33;rain;0;;17.7;17.2;44.5;1017.8;24.5;15;236.1;20.4;8;10;2025-01-25T06:17:43;2025-01-25T17:33:29;0.87;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-02-06;18.283333333333335;-25.766666666666666;71.5;70.8;71.2;71.5;70.8;71.2;62.8;74.8;4;12.9;4.17;rain;0;;16.1;15.2;21.1;1017.9;30.4;15;226.6;19.5;8;10;2025-01-26T06:17:34;2025-01-26T17:34:04;0.91;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-02-06;24.683333333333334;-15.166666666666666;72.9;71.2;72.1;72.9;71.2;72.1;64.2;76.2;36;12.9;25;rain;0;;23.9;24.4;49.5;1018.5;74.6;15;113.1;9.6;4;10;2025-01-27T06:17:24;2025-01-27T17:34:39;0.94;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-02-06;42.63333333333333;-8.216666666666667;71.9;70.2;70.9;71.9;70.2;70.9;60.8;70.4;32;6.5;20.83;rain;0;;27.1;24.4;56.9;1019.4;81;15;127.4;10.8;6;10;2025-01-28T06:17:12;2025-01-28T17:35:14;0.97;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-04-05;48.81666666666667;-4.383333333333333;64.5;62.3;63.6;64.5;62.3;63.6;58.3;83.2;0;0;0;;0;;23.5;18.1;29.9;1016.6;0;15;192.1;16.5;7;10;2025-01-14T08:46:54;2025-01-14T19:33:22;0.52;Clear;Clear conditions throughout the day.;clear-day;remote
2023-04-05;51.583333333333336;1.8166666666666667;67.2;62.5;64.9;67.2;62.5;64.9;56.1;73.9;0;0;0;;0;;22.8;14.8;36.5;1015.7;0;15;195.8;16.9;7;10;2025-01-15T08:46:52;2025-01-15T19:34:07;0.55;Clear;Clear conditions throughout the day.;clear-day;
2023-04-05;51.93333333333333;3.5666666666666664;68.4;60.9;64.9;68.4;60.9;64.9;40.7;41.3;0;0;0;;0;;38.3;24.6;95.7;1019.5;1.1;15;202;17.3;7;10;2025-01-16T08:46:49;2025-01-16T19:34:52;0.58;Clear;Clear conditions throughout the day.;clear-day;
2023-04-05;-2.37;-28.37;65;57.8;61.9;65;57.8;61.9;38.5;43;0;0;0;;0;;25.3;20.6;65.6;1022.8;0;15;208.3;18;8;10;2025-01-17T08:46:44;2025-01-17T19:35:36;0.61;Clear;Clear conditions throughout the day.;clear-day;
2023-04-05;2.276666666666667;-26.798333333333332;63.8;58.2;61.4;63.8;58.2;61.4;51.6;70.8;0;0;0;;0;;25.9;21.3;40.2;1023.8;0;15;201.5;17.3;7;10;2025-01-18T08:46:38;2025-01-18T19:36:21;0.65;Clear;Clear conditions throughout the day.;clear-day;
2023-04-05;7.475;-23.04;63.8;59.3;62.2;63.8;59.3;62.2;55.2;78;0;0;0;;0;;25.9;20.1;35.5;1022.4;0;15;228.4;19.5;7;10;2025-01-19T08:46:30;2025-01-19T19:37:06;0.68;Clear;Clear conditions throughout the day.;clear-day;
2023-04-05;13.37;-21.63;63.9;60.2;62.4;63.9;60.2;62.4;53.3;72.4;0;0;0;;0;;22.7;17.6;45.3;1019.1;41.7;15;195.4;16.8;7;10;2025-01-20T08:46:21;2025-01-20T19:37:51;0.71;Partially cloudy;Becoming cloudy in the afternoon.;partly-cloudy-day;
2023-04-05;18.628333333333334;-19.983333333333334;65.4;63.9;64.6;65.4;63.9;64.6;55.8;73.1;0;0;0;;0;;15.2;12.1;315.6;1016.3;93;15;154.1;13.5;6;10;2025-01-21T08:46:10;2025-01-21T19:38:35;0.75;Overcast;Cloudy skies throughout the day.;cloudy;
2023-04-05;24.173333333333332;-16.665;65.6;63.1;64.1;65.6;63.1;64.1;59.4;84.9;0;6.5;0;;0;;12.5;9.5;280;1016.7;1;15;199.6;17.4;7;10;2025-01-22T08:45:59;2025-01-22T19:39:20;0.77;Clear;Clear conditions throughout the day.;clear-day;
2023-04-05;28.101666666666667;-12.405;64.8;63.6;64.1;64.8;63.6;64.1;58.9;83.1;0;6.5;0;;0;;13.9;11.2;359.6;1017;8.2;15;200.3;17.4;7;10;2025-01-23T08:45:45;2025-01-23T19:40:05;0.81;Clear;Clear conditions throughout the day.;clear-day;
2023-04-05;32.111666666666665;-9.745;64.8;63.1;64;64.8;63.1;64;59.2;84.4;0;6.5;0;;0;;11.6;9.4;318.8;1016.5;11.7;15;201.1;17.1;7;10;2025-01-24T08:45:30;2025-01-24T19:40:49;0.84;Clear;Clear conditions throughout the day.;clear-day;
2023-04-05;-27.423333333333332;9.71;65.2;63.6;64.3;65.2;63.6;64.3;59.6;84.7;4;6.5;4.17;rain;0;;11;9.4;290.7;1016.1;44.2;15;168.4;14.4;6;10;2025-01-25T08:45:14;2025-01-25T19:41:33;0.87;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-04-05;-23.81833333333333;3.6016666666666666;65.6;63.4;64.3;65.6;63.4;64.3;59.5;84.5;0.02;9.7;4.17;rain;0;;43.2;30.2;249.3;1013.3;76.6;15;193.9;16.8;7;10;2025-01-26T08:44:56;2025-01-26T19:42:17;0.9;Partially cloudy;Partly cloudy throughout the day.;wind;
2023-04-05;-18.873333333333335;-1.385;64.8;63.9;64.3;64.8;63.9;64.3;56.6;76;8;6.5;4.17;rain;0;;30;23.9;11;1018.4;56.4;15;187.3;16.2;7;10;2025-01-27T08:44:37;2025-01-27T19:43:01;0.93;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-04-05;-13.325;-6.403333333333333;63.9;61.1;62.7;63.9;61.1;62.7;55;75.9;0;0;0;;0;;28.8;22.6;35.9;1021.6;1.9;15;206.8;17.7;7;10;2025-01-28T08:44:17;2025-01-28T19:43:44;0.97;Clear;Clear conditions throughout the day.;clear-day;
2024-03-05;-8.608333333333333;-12.888333333333334;74.4;73.8;74;74.4;73.8;74;62.9;68.3;4;100;4.17;rain;0;;14.3;14.3;41.2;1019.7;9.7;15;207;17.9;8;10;2025-01-14T06:16:30;2025-01-14T17:12:38;0.52;Rain;Clear conditions throughout the day with afternoon rain.;rain;remote
2024-03-05;-3.895;-17.618333333333332;74.7;73.7;74.2;74.7;73.7;74.2;63.6;69.5;16;3.2;8.33;rain;0;;12.3;12.1;38.5;1019.8;31.3;15;154.5;13.4;6;10;2025-01-15T06:16:31;2025-01-15T17:13:19;0.56;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-03-05;1.075;-22.553333333333335;75.1;73.3;74.2;75.1;73.3;74.2;66;75.6;39;51.6;8.33;rain;0;;18.8;18.3;49.4;1019.4;46.5;13.9;169.5;14.6;7;10;2025-01-16T06:16:30;2025-01-16T17:14:01;0.59;Rain, Partially cloudy;Becoming cloudy in the afternoon with a chance of rain.;rain;
2024-03-05;6.286666666666667;-27.475;75.8;74.2;75.1;75.8;74.2;75.1;68.3;79.4;16;32.3;12.5;rain;0;;19.2;18.8;52;1019.3;46.7;12.4;200.5;17.3;7;10;2025-01-17T06:16:28;2025-01-17T17:14:43;0.62;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-03-05;11.555;-32.278333333333336;77.6;75.1;76.4;77.6;75.1;76.4;69.4;79;0;22.6;0;;0;;25.9;23.5;80.4;1020.2;55.9;12.7;142.8;12.3;7;30;2025-01-18T06:16:25;2025-01-18T17:15:24;0.65;Partially cloudy;Clearing in the afternoon.;partly-cloudy-day;
2024-03-05;16.875;-38.715;78.3;77.4;78;78.3;77.4;78;72.3;82.8;4;22.6;4.17;rain;0;;23.5;20.1;114.7;1020.1;53.8;14.2;187.6;16.1;7;30;2025-01-19T06:16:21;2025-01-19T17:16:06;0.69;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-03-05;21.821666666666665;-43.093333333333334;78.7;77.6;78;78.7;77.6;78;73.1;85;4;16.1;4.17;rain;0;;22.1;17.9;104.8;1020.8;13.3;15;203.6;17.6;7;30;2025-01-20T06:16:15;2025-01-20T17:16:47;0.72;Clear;Clear conditions throughout the day.;clear-day;
2024-03-05;26.761666666666667;-50.806666666666665;77.8;77.6;77.7;77.8;77.6;77.7;71.9;82.5;0.04;16.1;12.5;rain;0;;24.2;20.1;92.4;1021.4;0.1;15;207.5;17.9;7;30;2025-01-21T06:16:07;2025-01-21T17:17:29;0.75;Clear;Clear conditions throughout the day.;clear-day;
2024-03-05;30.983333333333334;-56.60516666666667;78.3;77.4;78;78.3;77.4;78;70.9;79.1;8;38.7;4.17;rain;0;;23.7;19.2;108.7;1020.3;0.6;15;210.9;18.1;8;30;2025-01-22T06:15:58;2025-01-22T17:18:10;0.78;Clear;Clear conditions throughout the day with storms possible.;clear-day;
2024-03-05;35.13;-68.41666666666667;78.3;77.1;77.6;78.3;77.1;77.6;71.4;81.3;0;38.7;0;;0;;26.4;23;94.3;1020;3.3;14;203;17.5;7;30;2025-01-23T06:15:48;2025-01-23T17:18:51;0.81;Clear;Clear conditions throughout the day with storms possible.;clear-day;
2024-03-05;33.35;-8.815;77.8;76.7;77.2;77.8;76.7;77.2;68.5;74.5;0;32.3;0;;0;;27.7;25.1;104.7;1018.9;1.2;15;210.9;18;8;10;2025-01-24T06:15:37;2025-01-24T17:19:31;0.85;Clear;Clear conditions throughout the day.;clear-day;
2024-03-05;28.591666666666665;-12.9;78.5;77.6;78.1;78.5;77.6;78.1;72.7;83.6;0;25.8;0;;0;;21.9;18.6;129.7;1017;14.4;15;207.1;17.8;7;30;2025-01-25T06:15:24;2025-01-25T17:20:12;0.88;Clear;Clear conditions throughout the day.;clear-day;
2024-03-05;24.025;-16.536666666666665;78.3;76.7;77.8;78.3;76.7;77.8;72.1;82.7;36;54.8;12.5;rain;0;;17;14.1;111.4;1017.3;2.1;14.3;208.1;17.9;7;30;2025-01-26T06:15:10;2025-01-26T17:20:52;0.91;Rain;Clear conditions throughout the day with storms possible.;rain;
2024-03-05;18.823333333333334;-19.92;78;77.4;77.8;78;77.4;77.8;72.1;82.6;24;45.2;8.33;rain;0;;18.1;15;113.8;1016.5;5.3;14.6;210.6;18.1;8;30;2025-01-27T06:14:55;2025-01-27T17:21:32;0.94;Rain;Clear conditions throughout the day with storms possible.;rain;
2024-03-05;13.408333333333333;-21.656666666666666;78;74.2;77.2;78;74.2;77.2;72;83.9;83;41.9;12.5;rain;0;;22.6;18.1;109;1017.3;40.2;12.5;191.6;16.5;7;30;2025-01-28T06:14:38;2025-01-28T17:22:11;0.97;Partially cloudy;Clearing in the afternoon with storms possible.;partly-cloudy-day;
2023-05-04;7.96;-23.26;81.2;79.8;80.6;86.3;79.8;84.7;73.6;79.4;84;100;37.5;rain;0;;22.8;19.7;81;1010.1;72.5;14.8;302.9;26.3;10;30;2025-01-14T06:04:28;2025-01-14T18:37:11;0.52;Rain, Partially cloudy;Partly cloudy throughout the day with storms possible.;rain;remote
2023-05-04;2.88;-25.05;81.1;79.4;80.6;85;79.4;83.8;71.2;73.3;0.06;25.8;45.83;rain;0;;16.8;15.9;86.3;1011.3;60.1;14.8;242;21;9;10;2025-01-15T06:04:57;2025-01-15T18:37:25;0.55;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-05-04;-0.19333333333333336;-28.716666666666665;81.2;80.3;80.8;84.4;83.2;83.9;69.2;67.9;0;19.4;0;;0;;12.5;12.1;92.5;1012.6;1;15;319.3;27.5;10;30;2025-01-16T06:05:25;2025-01-16T18:37:37;0.58;Clear;Clear conditions throughout the day.;clear-day;
2023-05-04;-5.263333333333334;-30.168333333333333;80.1;79.1;79.8;83.6;79.1;79.9;71.3;75.4;167;48.4;54.17;rain;0;;16.6;15.9;102.9;1012.9;84.2;13.1;179.1;15.6;8;30;2025-01-17T06:05:53;2025-01-17T18:37:49;0.62;Rain, Partially cloudy;Partly cloudy throughout the day with storms possible.;rain;
2023-05-04;-10.098333333333333;-33.47;80.5;79.2;80;84.4;79.2;82.2;71.4;74.9;96;32.3;33.33;rain;0;;15.4;15.2;91.7;1013.1;81.7;13.6;288.5;24.8;10;10;2025-01-18T06:06:20;2025-01-18T18:38:00;0.65;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-05-04;-15.138333333333334;-36.82833333333333;81.4;79.4;80.3;85.4;79.4;82.4;71.2;73.9;24;45.2;12.5;rain;0;;13.4;13.6;88.4;1013.1;40.2;14.6;322;27.6;10;10;2025-01-19T06:06:47;2025-01-19T18:38:09;0.68;Rain, Partially cloudy;Clearing in the afternoon with a chance of rain.;rain;
2023-05-04;-20.04;-39.64666666666667;80.9;79.4;80;85.2;79.4;82.2;72.2;77.1;385;45.2;25;rain;0;;13.9;12.5;93.7;1013.3;30.4;12.1;287.6;25.2;10;30;2025-01-20T06:07:14;2025-01-20T18:38:18;0.71;Rain, Partially cloudy;Becoming cloudy in the afternoon with storms possible.;rain;
2023-05-04;-23.733333333333334;-43.79;80.3;79.6;79.9;84.8;79.6;81.4;73;79.5;181;41.9;29.17;rain;0;;17.5;15.9;91.5;1013.8;64.9;13.8;280.8;24.6;10;30;2025-01-21T06:07:39;2025-01-21T18:38:26;0.75;Partially cloudy;Becoming cloudy in the afternoon with storms possible.;partly-cloudy-day;
2023-05-04;21.903333333333332;-68.805;80.9;79.6;80.4;85;79.6;83.8;72.1;76;99;35.5;25;rain;0;;17.7;16.8;104.8;1014;75.8;13.8;272.5;23.4;9;30;2025-01-22T06:08:05;2025-01-22T18:38:33;0.78;Partially cloudy;Partly cloudy throughout the day with storms possible.;partly-cloudy-day;
2023-05-04;18.781666666666666;-62.74666666666667;80.3;79.2;79.9;84;79.2;80.6;70.6;73.6;28;16.1;8.33;rain;0;;17.7;17.4;114.3;1013.7;10.1;15;293.4;25.5;10;10;2025-01-23T06:08:29;2025-01-23T18:38:39;0.81;Clear;Clear conditions throughout the day.;clear-day;
2023-05-04;14.953333333333333;-56.515;80.1;79.2;79.6;83.7;79.2;80.2;69.1;70.5;0.02;9.7;12.5;rain;0;;13.9;13.6;105.9;1013;8.2;15;296.4;25.8;10;10;2025-01-24T06:08:54;2025-01-24T18:38:44;0.84;Clear;Clear conditions throughout the day.;clear-day;
2023-05-04;11.026666666666667;-51.94;80.5;78.9;79.8;84;78.9;81.2;69.9;72;4;25.8;4.17;rain;0;;12.8;12.6;95;1012.9;10.9;15;298.6;25.8;10;10;2025-01-25T06:09:17;2025-01-25T18:38:47;0.87;Clear;Clear conditions throughout the day.;clear-day;
2023-05-04;7.148333333333333;-45.20666666666666;80.3;79.2;79.8;84.1;79.2;80.7;70.6;73.7;55;22.6;8.33;rain;0;;16.6;15;83.8;1013.3;47.5;14.4;297.9;25.8;10;30;2025-01-26T06:09:40;2025-01-26T18:38:50;0.91;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
